what,kind,bundleId,bundleVersion,description,time
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1421914678501
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1421914678501
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1421914678501
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1421914678501
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1421914678501
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1421914678501
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1421914678501
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1421914678501
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1421914678511
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1421914678511
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1421914678511
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1421914678511
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1421914678511
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1421914678511
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1421914678511
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1421914678511
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1421914678511
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1421914678521
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1421914678521
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1421914678521
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1421914678521
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1421914678521
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1421914678521
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1421914678521
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1421914678521
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1421914678521
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1421914678521
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1421914678521
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1421914678521
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1421914678531
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1421914678531
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1421914678531
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1421914678531
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1421914678531
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1421914678531
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1421914678531
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1421914678531
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1421914678531
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1421914678531
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1421914678531
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1421914678531
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1421914678531
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1421914678531
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1421914678531
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1421914678531
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1421914678531
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1421914678541
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1421914678541
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1421914678541
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1421914678541
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1421914678541
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1421914678541
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1421914678541
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1421914678541
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1421914678541
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1421914678541
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1421914678541
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1421914678541
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1421914678541
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1421914678541
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1421914678541
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1421914678551
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1421914678551
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1421914678551
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1421914678551
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1421914678551
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1421914678551
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1421914678551
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1421914678551
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1421914678551
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1421914678551
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1421914678551
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1421914678551
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1421914678551
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1421914678551
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1421914678551
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1421914678561
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1421914678561
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1421914678561
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1421914678561
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1421914678561
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1421914678561
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1421914678561
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1421914678561
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1421914678561
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1421914678561
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1421914678561
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1421914678561
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1421914678561
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1421914678561
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1421914678561
os,sysinfo,,,"win32",1421914678571
arch,sysinfo,,,"x86",1421914678571
ws,sysinfo,,,"win32",1421914678571
locale,sysinfo,,,"en_US",1421914678571
processors,sysinfo,,,"4",1421914678571
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1421914678571
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1421914678571
java.specification.name,sysinfo,,,"Java Platform API Specification",1421914678571
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1421914678571
java.specification.version,sysinfo,,,"1.6",1421914678571
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1421914678571
java.version,sysinfo,,,"1.6.0_23",1421914678571
java.vm.info,sysinfo,,,"mixed mode",1421914678571
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1421914678571
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1421914678571
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1421914678571
java.vm.specification.version,sysinfo,,,"1.0",1421914678571
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1421914678571
java.vm.version,sysinfo,,,"19.0-b09",1421914678571
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1421914678601
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1421914681543
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1421914681653
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1421914681826
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1421914681826
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1421914681826
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1421914681836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914682236
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1421914715403
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1421914715444
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1421914717397
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1421914719871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914727426
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1421914748490
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421914748530
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1421914751411
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421914751441
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421914751541
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1421914752106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1421914752839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421914753239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421914789512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914797664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914798442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914798762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914807294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914808153
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914811746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914812305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914818527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914824647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914830504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914831297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914849994
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421914853420
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1421914855165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914859867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914864445
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1421914865285
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1421914865285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914866999
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1421914878089
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1421914879122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914885417
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1421914885437
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914898632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914914931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914914941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914926492
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1421914926502
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421914928714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1421914929105
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421914938745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914940309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914946024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914947342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914953247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914966014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914974888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421914975767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915004525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915020982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915026368
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1421915026888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915026918
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421915029658
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1421915029884
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1421915029894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915030735
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915045578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915183267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915190023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915190875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915191564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915198040
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1421915202648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915208651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915211053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915212760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915307806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915308711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915335480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421915337434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421916286075
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1421916288495
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1421916294855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421916297215
